"Blad","MinX","MinY","MaxX","MaxY","Width","Height",,"ResX","ResY"
"600-51C.tif",140000,375000,150000,387500,8000,10000,,1.666666,1.666666
"600-51D.tif",150000,375000,160000,387500,8000,10000,,1.666666,1.666666
"600-51E.tif",160000,387500,170000,400000,8000,10000,,1.666666,1.666666
"600-51F.tif",170000,387500,180000,400000,8000,10000,,1.666666,1.666666
"600-51G.tif",160000,375000,170000,387500,8000,10000,,1.666666,1.666666
"600-51H.tif",170000,375000,180000,387500,8000,10000,,1.666666,1.666666
"600-52A.tif",180000,387500,190000,400000,8000,10000,,1.666666,1.666666
"600-52B.tif",190000,387500,200000,400000,8000,10000,,1.666666,1.666666
"600-52C.tif",180000,375000,190000,387500,8000,10000,,1.666666,1.666666
"600-52D.tif",190000,375000,200000,387500,8000,10000,,1.666666,1.666666
"600-52E.tif",200000,387500,210000,400000,8000,10000,,1.666666,1.666666
"600-52F.tif",210000,387500,220000,400000,8000,10000,,1.666666,1.666666
"600-52G.tif",200000,375000,210000,387500,8000,10000,,1.666666,1.666666
"600-52H.tif",210000,375000,220000,387500,8000,10000,,1.666666,1.666666
"600-53A.tif",220000,387500,230000,400000,8000,10000,,1.666666,1.666666
"600-53B.tif",230000,387500,240000,400000,8000,10000,,1.666666,1.666666
"600-53C.tif",220000,375000,230000,387500,8000,10000,,1.666666,1.666666
"600-53D.tif",230000,375000,240000,387500,8000,10000,,1.666666,1.666666
"600-55A.tif",60000,362500,70000,375000,8000,10000,,1.666666,1.666666
"600-55B.tif",70000,362500,80000,375000,8000,10000,,1.666666,1.666666
"600-55C.tif",60000,350000,70000,362500,8000,10000,,1.666666,1.666666
"600-55D.tif",70000,350000,80000,362500,8000,10000,,1.666666,1.666666
"600-55E.tif",80000,362500,90000,375000,8000,10000,,1.666666,1.666666
"600-55F.tif",90000,362500,100000,375000,8000,10000,,1.666666,1.666666
"600-55G.tif",80000,350000,90000,362500,8000,10000,,1.666666,1.666666
"600-55H.tif",90000,350000,100000,362500,8000,10000,,1.666666,1.666666
"600-56A.tif",100000,362500,110000,375000,8000,10000,,1.666666,1.666666
"600-56B.tif",110000,362500,120000,375000,8000,10000,,1.666666,1.666666
"600-56C.tif",100000,350000,110000,362500,8000,10000,,1.666666,1.666666
"600-56D.tif",110000,350000,120000,362500,8000,10000,,1.666666,1.666666
"600-56E.tif",120000,362500,130000,375000,8000,10000,,1.666666,1.666666
"600-56F.tif",130000,362500,140000,375000,8000,10000,,1.666666,1.666666
"600-56G.tif",120000,350000,130000,362500,8000,10000,,1.666666,1.666666
"600-56H.tif",130000,350000,140000,362500,8000,10000,,1.666666,1.666666
"600-57A.tif",140000,362500,150000,375000,8000,10000,,1.666666,1.666666
"600-57B.tif",150000,362500,160000,375000,8000,10000,,1.666666,1.666666
"600-57C.tif",140000,350000,150000,362500,8000,10000,,1.666666,1.666666
"600-57D.tif",150000,350000,160000,362500,8000,10000,,1.666666,1.666666
"600-57E.tif",160000,362500,170000,375000,8000,10000,,1.666666,1.666666
"600-57F.tif",170000,362500,180000,375000,8000,10000,,1.666666,1.666666
"600-57G.tif",160000,350000,170000,362500,8000,10000,,1.666666,1.666666
"600-57H.tif",170000,350000,180000,362500,8000,10000,,1.666666,1.666666
"600-58A.tif",180000,362500,190000,375000,8000,10000,,1.666666,1.666666
"600-58B.tif",190000,362500,200000,375000,8000,10000,,1.666666,1.666666
"600-58C.tif",180000,350000,190000,362500,8000,10000,,1.666666,1.666666
"600-58D.tif",190000,350000,200000,362500,8000,10000,,1.666666,1.666666
"600-58E.tif",200000,362500,210000,375000,8000,10000,,1.666666,1.666666
"600-58F.tif",210000,362500,220000,375000,8000,10000,,1.666666,1.666666
"600-58G.tif",200000,350000,210000,362500,8000,10000,,1.666666,1.666666
"600-58H.tif",210000,350000,220000,362500,8000,10000,,1.666666,1.666666
"600-59A.tif",220000,362500,230000,375000,8000,10000,,1.666666,1.666666
"600-59B.tif",230000,362500,240000,375000,8000,10000,,1.666666,1.666666
"600-59C.tif",220000,350000,230000,362500,8000,10000,,1.666666,1.666666
"600-59D.tif",230000,350000,240000,362500,8000,10000,,1.666666,1.666666
"600-36E.tif",40000,443500,50000,456000,8000,10000,,1.666666,1.666666
"600-36F.tif",50000,443500,60000,456000,8000,10000,,1.666666,1.666666
"600-36G.tif",40000,431000,50000,443500,8000,10000,,1.666666,1.666666
"600-36H.tif",50000,431000,60000,443500,8000,10000,,1.666666,1.666666
"600-64A.tif",20000,418500,30000,431000,8000,10000,,1.666666,1.666666
"600-64B.tif",30000,418500,40000,431000,8000,10000,,1.666666,1.666666
"600-64C.tif",20000,406000,30000,418500,8000,10000,,1.666666,1.666666
"600-64D.tif",30000,406000,40000,418500,8000,10000,,1.666666,1.666666
"600-64E.tif",40000,418500,50000,431000,8000,10000,,1.666666,1.666666
"600-64F.tif",50000,418500,60000,431000,8000,10000,,1.666666,1.666666
"600-64G.tif",40000,406000,50000,418500,8000,10000,,1.666666,1.666666
"600-64H.tif",50000,406000,60000,418500,8000,10000,,1.666666,1.666666
"600-70F.tif",10000,393500,20000,406000,8000,10000,,1.666666,1.666666
"600-70H.tif",10000,381000,20000,393500,8000,10000,,1.666666,1.666666
"600-65A.tif",20000,393500,30000,406000,8000,10000,,1.666666,1.666666
"600-65B.tif",30000,393500,40000,406000,8000,10000,,1.666666,1.666666
"600-65C.tif",20000,381000,30000,393500,8000,10000,,1.666666,1.666666
"600-65D.tif",30000,381000,40000,393500,8000,10000,,1.666666,1.666666
"600-65E.tif",40000,393500,50000,406000,8000,10000,,1.666666,1.666666
"600-65F.tif",50000,393500,60000,406000,8000,10000,,1.666666,1.666666
"600-65G.tif",40000,381000,50000,393500,8000,10000,,1.666666,1.666666
"600-65H.tif",50000,381000,60000,393500,8000,10000,,1.666666,1.666666
"600-66F.tif",10000,368500,20000,381000,8000,10000,,1.666666,1.666666
"600-66H.tif",10000,356000,20000,368500,8000,10000,,1.666666,1.666666
"600-67A.tif",20000,368500,30000,381000,8000,10000,,1.666666,1.666666
"600-67B.tif",30000,368500,40000,381000,8000,10000,,1.666666,1.666666
"600-67C.tif",20000,356000,30000,368500,8000,10000,,1.666666,1.666666
"600-67D.tif",30000,356000,40000,368500,8000,10000,,1.666666,1.666666
"600-67E.tif",40000,368500,50000,381000,8000,10000,,1.666666,1.666666
"600-67F.tif",50000,368500,60000,381000,8000,10000,,1.666666,1.666666
"600-67G.tif",40000,356000,50000,368500,8000,10000,,1.666666,1.666666
"600-67H.tif",50000,356000,60000,368500,8000,10000,,1.666666,1.666666
"600-74E.tif",150000,337500,160000,350000,8000,10000,,1.666666,1.666666
"600-74F.tif",160000,337500,170000,350000,8000,10000,,1.666666,1.666666
"600-74G.tif",150000,325000,160000,337500,8000,10000,,1.666666,1.666666
"600-74H.tif",160000,325000,170000,337500,8000,10000,,1.666666,1.666666
"600-68A.tif",170000,337500,180000,350000,8000,10000,,1.666666,1.666666
"600-68B.tif",180000,337500,190000,350000,8000,10000,,1.666666,1.666666
"600-68C.tif",170000,325000,180000,337500,8000,10000,,1.666666,1.666666
"600-68D.tif",180000,325000,190000,337500,8000,10000,,1.666666,1.666666
"600-68E.tif",190000,337500,200000,350000,8000,10000,,1.666666,1.666666
"600-68F.tif",200000,337500,210000,350000,8000,10000,,1.666666,1.666666
"600-68G.tif",190000,325000,200000,337500,8000,10000,,1.666666,1.666666
"600-68H.tif",200000,325000,210000,337500,8000,10000,,1.666666,1.666666
"600-75A.tif",210000,337500,220000,350000,8000,10000,,1.666666,1.666666
"600-75B.tif",220000,337500,230000,350000,8000,10000,,1.666666,1.666666
"600-75C.tif",210000,325000,220000,337500,8000,10000,,1.666666,1.666666
"600-75D.tif",220000,325000,230000,337500,8000,10000,,1.666666,1.666666
"600-76E.tif",150000,312500,160000,325000,8000,10000,,1.666666,1.666666
"600-76F.tif",160000,312500,170000,325000,8000,10000,,1.666666,1.666666
"600-76G.tif",150000,300000,160000,312500,8000,10000,,1.666666,1.666666
"600-76H.tif",160000,300000,170000,312500,8000,10000,,1.666666,1.666666
"600-69A.tif",170000,312500,180000,325000,8000,10000,,1.666666,1.666666
"600-69B.tif",180000,312500,190000,325000,8000,10000,,1.666666,1.666666
"600-69C.tif",170000,300000,180000,312500,8000,10000,,1.666666,1.666666
"600-69D.tif",180000,300000,190000,312500,8000,10000,,1.666666,1.666666
"600-69E.tif",190000,312500,200000,325000,8000,10000,,1.666666,1.666666
"600-69F.tif",200000,312500,210000,325000,8000,10000,,1.666666,1.666666
"600-69G.tif",190000,300000,200000,312500,8000,10000,,1.666666,1.666666
"600-69H.tif",200000,300000,210000,312500,8000,10000,,1.666666,1.666666
"600-77A.tif",210000,312500,220000,325000,8000,10000,,1.666666,1.666666
"600-77B.tif",220000,312500,230000,325000,8000,10000,,1.666666,1.666666
"600-77C.tif",210000,300000,220000,312500,8000,10000,,1.666666,1.666666
"600-77D.tif",220000,300000,230000,312500,8000,10000,,1.666666,1.666666
